Price,Open,High,Low,Close,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Datetime,,,,,
2024-11-06 14:30:00+00:00,589.2000122070312,589.4299926757812,585.3900146484375,588.8200073242188,19813490
2024-11-06 15:30:00+00:00,588.8200073242188,589.0399780273438,586.3099975585938,588.1500244140625,7282837
2024-11-06 16:30:00+00:00,588.1599731445312,589.0900268554688,588.1599731445312,588.760009765625,5613154
2024-11-06 17:30:00+00:00,588.75,590.27001953125,588.510009765625,590.1900024414062,4460904
2024-11-06 18:30:00+00:00,590.219970703125,590.7100219726562,589.7899780273438,590.5499877929688,5136241
2024-11-06 19:30:00+00:00,590.530029296875,591.6599731445312,590.1199951171875,591.114990234375,5595203
2024-11-06 20:30:00+00:00,591.1099853515625,591.9299926757812,590.6699829101562,591.0399780273438,11275561
2024-11-07 14:30:00+00:00,593.3599853515625,594.405029296875,592.9998779296875,594.27001953125,7972498
2024-11-07 15:30:00+00:00,594.27001953125,595.0,594.0599975585938,594.6099853515625,5086265
2024-11-07 16:30:00+00:00,594.5900268554688,595.2999877929688,594.5800170898438,595.2349853515625,3110405
2024-11-07 17:30:00+00:00,595.2100219726562,595.5599975585938,594.5499877929688,594.8499755859375,4494370
2024-11-07 18:30:00+00:00,594.8499755859375,595.4000244140625,594.2000122070312,594.739990234375,4141976
2024-11-07 19:30:00+00:00,594.7199096679688,596.6500244140625,593.9199829101562,596.1500244140625,5637598
2024-11-07 20:30:00+00:00,596.1300048828125,596.4000244140625,595.1799926757812,595.5499877929688,9165377
2024-11-08 14:30:00+00:00,596.1699829101562,597.5798950195312,596.1649780273438,597.3350219726562,6647628
2024-11-08 15:30:00+00:00,597.3300170898438,598.0800170898438,597.219970703125,597.9899291992188,4291137
2024-11-08 16:30:00+00:00,597.97998046875,598.219970703125,597.4400024414062,597.6400146484375,4149684
2024-11-08 17:30:00+00:00,597.6400146484375,598.3499755859375,597.6099853515625,598.1749877929688,2590616
2024-11-08 18:30:00+00:00,598.25,599.25,598.1400146484375,599.22998046875,4147990
2024-11-08 19:30:00+00:00,599.2100219726562,599.6400146484375,598.239990234375,598.25,5752043
2024-11-08 20:30:00+00:00,598.280029296875,598.3123168945312,597.6199951171875,598.239990234375,10548855
2024-11-11 14:30:00+00:00,599.8099975585938,600.1699829101562,598.530029296875,598.8699951171875,7391401
2024-11-11 15:30:00+00:00,598.8800048828125,599.9500122070312,598.8800048828125,599.1099853515625,3542804
2024-11-11 16:30:00+00:00,599.0650024414062,599.5599975585938,598.6849975585938,598.80908203125,2057855
2024-11-11 17:30:00+00:00,598.7999877929688,599.030029296875,597.0,597.8499755859375,4612077
2024-11-11 18:30:00+00:00,597.8499755859375,598.6400146484375,597.5701293945312,598.1436767578125,2244888
2024-11-11 19:30:00+00:00,598.1599731445312,598.5888061523438,598.010009765625,598.2799072265625,3052366
2024-11-11 20:30:00+00:00,598.27001953125,598.8400268554688,597.97998046875,598.719970703125,7283055
2024-11-12 14:30:00+00:00,598.6799926757812,599.2899780273438,597.7899780273438,597.9534301757812,6625179
2024-11-12 15:30:00+00:00,597.9650268554688,598.3798828125,597.0399169921875,597.1749877929688,3074223
2024-11-12 16:30:00+00:00,597.2299194335938,597.3499145507812,596.0399780273438,596.4924926757812,3105337
2024-11-12 17:30:00+00:00,596.489990234375,596.6699829101562,594.3699951171875,595.8234252929688,5111232
2024-11-12 18:30:00+00:00,595.8099975585938,598.280029296875,595.7999877929688,597.97998046875,3921707
2024-11-12 19:30:00+00:00,597.97998046875,598.4000244140625,597.1799926757812,597.3900146484375,5016605
2024-11-12 20:30:00+00:00,597.3900146484375,597.5700073242188,596.510009765625,596.8900146484375,6671976
2024-11-13 14:30:00+00:00,597.469970703125,597.719970703125,594.9600219726562,596.3200073242188,7383708
2024-11-13 15:30:00+00:00,596.3499755859375,598.1400146484375,596.0499877929688,597.97998046875,3493972
2024-11-13 16:30:00+00:00,597.969970703125,599.0599975585938,597.219970703125,598.4600219726562,3495807
2024-11-13 17:30:00+00:00,598.4500122070312,599.22998046875,598.2899780273438,598.760009765625,3478074
2024-11-13 18:30:00+00:00,598.7550048828125,599.1500244140625,597.7999877929688,597.9425048828125,2964581
2024-11-13 19:30:00+00:00,597.9199829101562,598.1400146484375,596.6849975585938,597.5900268554688,5928055
2024-11-13 20:30:00+00:00,597.3798828125,598.5399780273438,596.47998046875,597.1699829101562,13490464
2024-11-14 14:30:00+00:00,597.3200073242188,597.8099975585938,595.1248168945312,596.4199829101562,6566680
2024-11-14 15:30:00+00:00,596.4099731445312,596.9400024414062,595.8599853515625,596.4600219726562,2730235
2024-11-14 16:30:00+00:00,596.489990234375,596.9299926757812,594.7000122070312,594.8298950195312,3115376
2024-11-14 17:30:00+00:00,594.8200073242188,595.7200927734375,593.75,595.139892578125,3520122
2024-11-14 18:30:00+00:00,595.1199951171875,595.3099975585938,593.77001953125,595.1500244140625,2937077
2024-11-14 19:30:00+00:00,595.1300048828125,595.7899780273438,593.02001953125,594.1400146484375,5064339
2024-11-14 20:30:00+00:00,594.1500244140625,594.3699951171875,592.6500244140625,593.3699951171875,8718052
2024-11-15 14:30:00+00:00,589.719970703125,590.2000122070312,586.6699829101562,586.8150024414062,12285260
2024-11-15 15:30:00+00:00,586.8200073242188,587.5999755859375,586.0399780273438,587.239990234375,13822178
2024-11-15 16:30:00+00:00,587.22998046875,587.3800048828125,585.216796875,585.4671020507812,6892212
2024-11-15 17:30:00+00:00,585.469970703125,585.8099975585938,584.6400146484375,585.4299926757812,5443749
2024-11-15 18:30:00+00:00,585.25,585.3800048828125,583.8599853515625,584.0900268554688,7623362
2024-11-15 19:30:00+00:00,584.1099853515625,586.2299194335938,584.030029296875,585.3099975585938,6377231
2024-11-15 20:30:00+00:00,585.469970703125,586.1900024414062,584.72998046875,585.719970703125,9279457
2024-11-18 14:30:00+00:00,586.219970703125,587.3900146484375,585.3400268554688,587.3599853515625,5730154
2024-11-18 15:30:00+00:00,587.3699951171875,589.1400146484375,587.3037719726562,588.6500244140625,4079522
2024-11-18 16:30:00+00:00,588.6500244140625,589.489990234375,587.8300170898438,588.3699951171875,3370793
2024-11-18 17:30:00+00:00,588.3400268554688,588.6799926757812,587.75,588.1400146484375,2725350
2024-11-18 18:30:00+00:00,588.1400146484375,588.4459838867188,587.02001953125,587.280029296875,2857934
2024-11-18 19:30:00+00:00,587.280029296875,588.4099731445312,587.1099853515625,588.39501953125,2717875
2024-11-18 20:30:00+00:00,588.3800048828125,588.3900146484375,587.5142822265625,588.1500244140625,8855884
2024-11-19 14:30:00+00:00,584.7100219726562,586.47998046875,584.030029296875,586.4600219726562,8524394
2024-11-19 15:30:00+00:00,586.4500122070312,589.010009765625,586.0900268554688,588.89990234375,4412844
2024-11-19 16:30:00+00:00,588.8900146484375,589.239990234375,588.030029296875,588.97998046875,3043412
2024-11-19 17:30:00+00:00,588.969970703125,589.6300048828125,588.8599853515625,589.5507202148438,3925160
2024-11-19 18:30:00+00:00,589.5599975585938,591.0449829101562,589.4000244140625,590.1300048828125,5450771
2024-11-19 19:30:00+00:00,590.1400146484375,590.3599853515625,589.0900268554688,589.8800048828125,6312238
2024-11-19 20:30:00+00:00,589.8800048828125,590.5999755859375,589.6799926757812,590.280029296875,6088097
2024-11-20 14:30:00+00:00,590.3800048828125,590.530029296875,584.6300048828125,585.7139282226562,9235542
2024-11-20 15:30:00+00:00,585.719970703125,587.6859741210938,585.6199951171875,585.8699951171875,7665516
2024-11-20 16:30:00+00:00,585.9000244140625,588.7999877929688,585.5399780273438,587.2050170898438,4253187
2024-11-20 17:30:00+00:00,587.2000122070312,588.2899780273438,586.5399780273438,587.5999755859375,2951747
2024-11-20 18:30:00+00:00,587.6021728515625,587.6021728515625,586.1500244140625,586.619873046875,2680996
2024-11-20 19:30:00+00:00,586.6099853515625,588.52001953125,586.52001953125,588.47998046875,4795676
2024-11-20 20:30:00+00:00,588.47998046875,590.7899780273438,588.47998046875,590.47998046875,9327426
2024-11-21 14:30:00+00:00,593.4000244140625,593.5700073242188,587.5399780273438,587.7391967773438,10426898
2024-11-21 15:30:00+00:00,587.6900024414062,592.75,587.4500122070312,592.7249755859375,5418336
2024-11-21 16:30:00+00:00,592.75,593.280029296875,591.0800170898438,593.0,3958697
2024-11-21 17:30:00+00:00,593.010009765625,594.6799926757812,592.880126953125,594.4299926757812,3530532
2024-11-21 18:30:00+00:00,594.4500122070312,594.7999877929688,593.52001953125,594.4199829101562,4282940
2024-11-21 19:30:00+00:00,594.4299926757812,595.1199951171875,593.8599853515625,594.9000244140625,5360488
2024-11-21 20:30:00+00:00,594.9000244140625,595.0,593.5599975585938,593.6099853515625,7259012
2024-11-22 14:30:00+00:00,593.6599731445312,596.1309814453125,593.1525268554688,593.6699829101562,8465340
2024-11-22 15:30:00+00:00,593.780029296875,595.896484375,593.590087890625,594.5900268554688,4334292
2024-11-22 16:30:00+00:00,594.5700073242188,595.8800048828125,593.9199829101562,595.6099853515625,2694631
2024-11-22 17:30:00+00:00,595.6099853515625,596.1500244140625,594.6599731445312,595.52001953125,2381164
2024-11-22 18:30:00+00:00,595.52001953125,595.969970703125,594.1500244140625,594.989990234375,3638643
2024-11-22 19:30:00+00:00,594.989990234375,595.6300048828125,594.1699829101562,594.77001953125,3555087
2024-11-22 20:30:00+00:00,594.75830078125,596.0999755859375,594.6699829101562,595.489990234375,4804386
2024-11-25 14:30:00+00:00,599.52001953125,600.8599853515625,597.5499877929688,599.1099853515625,12287190
2024-11-25 15:30:00+00:00,599.0900268554688,599.260009765625,597.5999755859375,597.989990234375,4340166
2024-11-25 16:30:00+00:00,597.969970703125,598.3800048828125,595.75,596.0399780273438,4236635
2024-11-25 17:30:00+00:00,596.0399780273438,597.4400024414062,595.2000122070312,597.1503295898438,3470148
2024-11-25 18:30:00+00:00,597.1799926757812,597.6099853515625,596.489990234375,596.989990234375,2270237
2024-11-25 19:30:00+00:00,596.7100830078125,597.4500122070312,596.6599731445312,597.1400146484375,2618835
2024-11-25 20:30:00+00:00,597.1099853515625,597.7449951171875,596.8499755859375,597.4500122070312,6562304
2024-11-26 14:30:00+00:00,598.7999877929688,599.6099853515625,598.0700073242188,598.8150024414062,7503547
2024-11-26 15:30:00+00:00,598.7999877929688,599.5999755859375,598.219970703125,599.5599975585938,3068458
2024-11-26 16:30:00+00:00,599.5650024414062,599.8699951171875,599.0700073242188,599.3350219726562,2822299
2024-11-26 17:30:00+00:00,599.3499755859375,600.139892578125,599.2999877929688,599.8701171875,2142058
2024-11-26 18:30:00+00:00,599.8599853515625,600.4099731445312,599.219970703125,599.6801147460938,2987045
2024-11-26 19:30:00+00:00,599.6900024414062,600.4500122070312,599.5,600.3715209960938,4624304
2024-11-26 20:30:00+00:00,600.3699951171875,601.3300170898438,600.260009765625,600.739990234375,10768400
2024-11-27 14:30:00+00:00,600.4600219726562,600.8499755859375,599.22998046875,599.3499755859375,6282609
2024-11-27 15:30:00+00:00,599.3699951171875,599.5900268554688,598.25,598.4598999023438,4307773
2024-11-27 16:30:00+00:00,598.4299926757812,599.1500244140625,597.280029296875,598.219970703125,5448310
2024-11-27 17:30:00+00:00,598.219970703125,598.8599853515625,597.77001953125,598.477783203125,2285273
2024-11-27 18:30:00+00:00,598.4600219726562,599.1199951171875,598.3599853515625,598.7100219726562,2893063
2024-11-27 19:30:00+00:00,598.7100219726562,599.0999755859375,598.3099975585938,598.5499877929688,3623103
2024-11-27 20:30:00+00:00,598.5449829101562,598.97998046875,597.9400024414062,598.7899780273438,4372416
2024-11-29 14:30:00+00:00,599.6599731445312,601.739990234375,599.3804931640625,601.41748046875,5378037
2024-11-29 15:30:00+00:00,601.4199829101562,602.3897094726562,601.4099731445312,602.3300170898438,3239529
2024-11-29 16:30:00+00:00,602.3250122070312,603.260009765625,602.0599975585938,602.8250122070312,4842724
2024-12-02 14:30:00+00:00,602.969970703125,603.6798706054688,602.469970703125,603.2249755859375,7003062
2024-12-02 15:30:00+00:00,603.219970703125,603.5700073242188,602.469970703125,603.280029296875,2742346
2024-12-02 16:30:00+00:00,603.2650146484375,603.9600219726562,603.1903076171875,603.469970703125,2613542
2024-12-02 17:30:00+00:00,603.489990234375,603.8798828125,603.4000244140625,603.6699829101562,2297849
2024-12-02 18:30:00+00:00,603.67578125,603.8300170898438,603.0499877929688,603.4000244140625,2856373
2024-12-02 19:30:00+00:00,603.4100952148438,604.3200073242188,603.3900146484375,604.260009765625,3815615
2024-12-02 20:30:00+00:00,604.1199951171875,604.280029296875,603.4500122070312,603.6699829101562,5147465
2024-12-03 14:30:00+00:00,603.3900146484375,603.719970703125,602.4400024414062,602.4600219726562,4277390
2024-12-03 15:30:00+00:00,602.47998046875,603.4598999023438,602.3410034179688,603.4199829101562,2876603
2024-12-03 16:30:00+00:00,603.4000244140625,603.5,602.3699951171875,603.0050048828125,2238843
2024-12-03 17:30:00+00:00,602.9949951171875,603.8499755859375,602.9400024414062,603.5700073242188,2408282
2024-12-03 18:30:00+00:00,603.5499877929688,603.760009765625,603.1699829101562,603.619873046875,3815128
2024-12-03 19:30:00+00:00,603.5999755859375,604.1599731445312,603.5999755859375,603.9450073242188,3210131
2024-12-03 20:30:00+00:00,603.9400024414062,604.1400146484375,603.489990234375,603.8499755859375,3985090
2024-12-04 14:30:00+00:00,605.6900024414062,606.2100219726562,604.9500122070312,605.6300048828125,6731828
2024-12-04 15:30:00+00:00,605.6599731445312,606.5,605.5399780273438,606.3300170898438,4477440
2024-12-04 16:30:00+00:00,606.3206787109375,606.489990234375,606.02001953125,606.3499755859375,2075568
2024-12-04 17:30:00+00:00,606.3499755859375,606.5399780273438,605.8400268554688,605.869873046875,1768813
2024-12-04 18:30:00+00:00,605.8599853515625,606.8599853515625,605.2000122070312,606.7800903320312,3128888
2024-12-04 19:30:00+00:00,606.780029296875,607.52001953125,606.6699829101562,607.3099975585938,4825740
2024-12-04 20:30:00+00:00,607.3099975585938,607.9099731445312,607.1799926757812,607.5800170898438,9853074
2024-12-05 14:30:00+00:00,607.6599731445312,608.2000122070312,607.1099853515625,607.1099853515625,3874421
2024-12-05 15:30:00+00:00,607.1038818359375,607.7100219726562,606.7999877929688,607.6300048828125,2594162
2024-12-05 16:30:00+00:00,607.5900268554688,608.1699829101562,607.3300170898438,608.0499877929688,2237567
2024-12-05 17:30:00+00:00,608.0449829101562,608.47998046875,606.8599853515625,607.2899780273438,2255538
2024-12-05 18:30:00+00:00,607.3200073242188,607.8900146484375,606.9099731445312,607.0999755859375,3305469
2024-12-05 19:30:00+00:00,607.1900024414062,607.5,606.6199951171875,606.7449951171875,2798712
2024-12-05 20:30:00+00:00,606.75,607.385009765625,606.3049926757812,606.6099853515625,7907075
2024-12-06 14:30:00+00:00,607.4400024414062,609.0700073242188,607.3400268554688,608.8800048828125,5053995
2024-12-06 15:30:00+00:00,608.8800048828125,608.9769897460938,607.5599975585938,608.0,4270210
2024-12-06 16:30:00+00:00,607.989990234375,608.2899780273438,607.3200073242188,607.6998901367188,2667723
2024-12-06 17:30:00+00:00,607.7000122070312,608.3900146484375,607.1599731445312,608.0650024414062,1752852
2024-12-06 18:30:00+00:00,608.0650024414062,608.0662841796875,607.030029296875,607.125,2813995
2024-12-06 19:30:00+00:00,607.1300048828125,607.7498779296875,607.02001953125,607.614990234375,3577317
2024-12-06 20:30:00+00:00,607.6199951171875,608.1199951171875,607.4500122070312,607.8900146484375,4662115
2024-12-09 14:30:00+00:00,607.6900024414062,607.8599853515625,606.1799926757812,606.3775024414062,4813215
2024-12-09 15:30:00+00:00,606.369873046875,606.6400146484375,604.6099853515625,605.7849731445312,5009899
2024-12-09 16:30:00+00:00,605.8599853515625,606.125,605.273193359375,605.6099853515625,2086032
2024-12-09 17:30:00+00:00,605.5800170898438,606.0700073242188,605.0399780273438,605.7249755859375,1519429
2024-12-09 18:30:00+00:00,605.719970703125,606.4299926757812,605.239990234375,605.3699951171875,2242393
2024-12-09 19:30:00+00:00,605.3699951171875,605.4400024414062,604.3200073242188,604.4600219726562,4468028
2024-12-09 20:30:00+00:00,604.52001953125,604.7899780273438,604.0800170898438,604.6300048828125,9261807
2024-12-10 14:30:00+00:00,605.3699951171875,605.510009765625,604.273681640625,605.119873046875,4713731
2024-12-10 15:30:00+00:00,605.119873046875,605.7999877929688,604.5800170898438,604.6599731445312,2920019
2024-12-10 16:30:00+00:00,604.6500244140625,604.780029296875,604.1799926757812,604.52001953125,2446474
2024-12-10 17:30:00+00:00,604.5,605.02001953125,604.0800170898438,604.3499755859375,2354957
2024-12-10 18:30:00+00:00,604.3699951171875,604.6199951171875,603.5800170898438,604.02001953125,3058978
2024-12-10 19:30:00+00:00,604.02001953125,604.0399780273438,602.6599731445312,602.7318725585938,6375077
2024-12-10 20:30:00+00:00,602.739990234375,602.9199829101562,602.1300048828125,602.8699951171875,8230106
2024-12-11 14:30:00+00:00,605.780029296875,607.25,605.5,606.5349731445312,6758534
2024-12-11 15:30:00+00:00,606.5599975585938,607.52001953125,606.4816284179688,607.47998046875,2513936
2024-12-11 16:30:00+00:00,607.47998046875,608.1900024414062,607.3599853515625,607.719970703125,2666780
2024-12-11 17:30:00+00:00,607.75,608.4349975585938,607.6099853515625,608.3200073242188,1993876
2024-12-11 18:30:00+00:00,608.3099975585938,608.4000244140625,607.5599975585938,607.9299926757812,2116165
2024-12-11 19:30:00+00:00,607.9199829101562,608.216796875,607.7100219726562,608.0700073242188,2718006
2024-12-11 20:30:00+00:00,608.0650024414062,608.0650024414062,607.3099975585938,607.5,3811602
2024-12-12 14:30:00+00:00,606.5800170898438,606.6599731445312,605.1300048828125,606.5626220703125,5594027
2024-12-12 15:30:00+00:00,606.5599975585938,607.1599731445312,606.3200073242188,606.864990234375,2183421
2024-12-12 16:30:00+00:00,606.8800048828125,606.9099731445312,605.77001953125,606.4979248046875,2239766
2024-12-12 17:30:00+00:00,606.489990234375,606.9500122070312,605.8699951171875,606.5167236328125,1753086
2024-12-12 18:30:00+00:00,606.510009765625,606.5499877929688,604.8300170898438,604.9299926757812,2929159
2024-12-12 19:30:00+00:00,604.9400024414062,605.4400024414062,604.75,604.8800048828125,3016670
2024-12-12 20:30:00+00:00,604.9000244140625,605.3499755859375,604.3400268554688,604.3699951171875,6557089
2024-12-13 14:30:00+00:00,606.330078125,607.1300048828125,604.9199829101562,605.010009765625,6315817
2024-12-13 15:30:00+00:00,605.010009765625,605.2673950195312,603.030029296875,603.6798706054688,4285013
2024-12-13 16:30:00+00:00,603.6624755859375,604.6599731445312,603.1199951171875,603.23681640625,3546076
2024-12-13 17:30:00+00:00,603.239990234375,604.0700073242188,602.8099975585938,603.9788208007812,3086676
2024-12-13 18:30:00+00:00,603.969970703125,604.5286254882812,603.6799926757812,604.3800048828125,3509093
2024-12-13 19:30:00+00:00,604.4000244140625,604.6300048828125,603.77001953125,604.27001953125,3231704
2024-12-13 20:30:00+00:00,604.260009765625,604.7000122070312,604.0999755859375,604.260009765625,4245131
2024-12-16 14:30:00+00:00,606.0,606.6771850585938,605.2100219726562,606.4600219726562,6002002
2024-12-16 15:30:00+00:00,606.5,607.1099853515625,606.3599853515625,606.719970703125,3298921
2024-12-16 16:30:00+00:00,606.72998046875,607.030029296875,606.4000244140625,606.9500122070312,2183495
2024-12-16 17:30:00+00:00,606.9500122070312,607.719970703125,606.8599853515625,607.719970703125,3244392
2024-12-16 18:30:00+00:00,607.7100219726562,607.7794799804688,607.3200073242188,607.3499755859375,2755892
2024-12-16 19:30:00+00:00,607.3400268554688,607.7750244140625,607.2899780273438,607.5900268554688,4298382
2024-12-16 20:30:00+00:00,607.5800170898438,607.5809936523438,606.0549926757812,606.7750244140625,10458677
2024-12-17 14:30:00+00:00,604.1900024414062,604.8599853515625,603.1599731445312,603.219970703125,7817132
2024-12-17 15:30:00+00:00,603.4099731445312,605.1099853515625,603.1649780273438,604.3900146484375,4605315
2024-12-17 16:30:00+00:00,604.3599853515625,605.1699829101562,604.260009765625,604.5399780273438,3035249
2024-12-17 17:30:00+00:00,604.5499877929688,604.969970703125,604.02001953125,604.2150268554688,4649041
2024-12-17 18:30:00+00:00,604.219970703125,604.4400024414062,603.6099853515625,603.6749877929688,3845299
2024-12-17 19:30:00+00:00,603.6798706054688,603.72998046875,602.885009765625,603.0900268554688,6084059
2024-12-17 20:30:00+00:00,603.0900268554688,604.739990234375,602.9600219726562,604.239990234375,7715806
2024-12-18 14:30:00+00:00,603.97998046875,605.419921875,603.469970703125,605.4000244140625,6250682
2024-12-18 15:30:00+00:00,605.3800048828125,606.405029296875,604.6300048828125,605.6300048828125,5651917
2024-12-18 16:30:00+00:00,605.6199951171875,606.3099975585938,605.4099731445312,605.6799926757812,4916439
2024-12-18 17:30:00+00:00,605.6799926757812,605.9400024414062,605.2000122070312,605.2125244140625,2971252
2024-12-18 18:30:00+00:00,605.2100219726562,605.6699829101562,600.030029296875,600.0800170898438,12086251
2024-12-18 19:30:00+00:00,600.0999755859375,601.25,592.9199829101562,593.1400146484375,17481891
2024-12-18 20:30:00+00:00,593.1300048828125,593.9000244140625,585.8900146484375,586.2999877929688,29069208
2024-12-19 14:30:00+00:00,591.3599853515625,593.0,588.6500244140625,588.7000122070312,15038359
2024-12-19 15:30:00+00:00,588.6699829101562,590.9600219726562,587.7899780273438,590.7899780273438,11414371
2024-12-19 16:30:00+00:00,590.77001953125,591.4000244140625,587.8499755859375,588.010009765625,7500682
2024-12-19 17:30:00+00:00,588.010009765625,589.72998046875,587.280029296875,589.6300048828125,6418617
2024-12-19 18:30:00+00:00,589.5839233398438,591.260009765625,588.8099975585938,589.22998046875,6506416
2024-12-19 19:30:00+00:00,589.25,589.4299926757812,587.4099731445312,588.6099853515625,9544403
2024-12-19 20:30:00+00:00,588.6300048828125,589.219970703125,585.8800048828125,586.1199951171875,14096538
2024-12-20 14:30:00+00:00,581.77001953125,587.0900268554688,580.9099731445312,586.9749755859375,19631670
2024-12-20 15:30:00+00:00,586.969970703125,592.3400268554688,586.9199829101562,592.3386840820312,19282841
2024-12-20 16:30:00+00:00,592.3400268554688,595.75,592.25,595.6099853515625,9488606
2024-12-20 17:30:00+00:00,595.6199951171875,595.6300048828125,592.1500244140625,592.168701171875,9895470
2024-12-20 18:30:00+00:00,592.1699829101562,593.4000244140625,591.7999877929688,593.280029296875,8974730
2024-12-20 19:30:00+00:00,593.219970703125,593.9400024414062,591.5599975585938,591.77001953125,7446656
2024-12-20 20:30:00+00:00,591.7899780273438,592.3800048828125,589.469970703125,590.9099731445312,23033547
2024-12-23 14:30:00+00:00,590.8900146484375,591.77001953125,587.6610107421875,589.2999877929688,8622697
2024-12-23 15:30:00+00:00,589.2999877929688,590.8400268554688,588.7100219726562,590.6569213867188,3438805
2024-12-23 16:30:00+00:00,590.6699829101562,593.1199951171875,590.1799926757812,592.1300048828125,4356062
2024-12-23 17:30:00+00:00,592.1300048828125,593.4000244140625,591.7000732421875,593.2996826171875,3336170
2024-12-23 18:30:00+00:00,593.27001953125,594.3099975585938,593.25,593.8599853515625,3683493
2024-12-23 19:30:00+00:00,593.8900146484375,594.030029296875,592.25,593.3049926757812,5432141
2024-12-23 20:30:00+00:00,593.3150024414062,595.2999877929688,593.2694091796875,594.780029296875,10935737
2024-12-24 14:30:00+00:00,596.0599975585938,598.3400268554688,595.469970703125,598.2000122070312,6131929
2024-12-24 15:30:00+00:00,598.22998046875,599.3701171875,598.1599731445312,599.25,4658145
2024-12-24 16:30:00+00:00,599.239990234375,600.3300170898438,598.8400268554688,600.1600952148438,4262625
2024-12-26 14:30:00+00:00,599.5,600.4000244140625,598.08251953125,600.2899780273438,5803845
2024-12-26 15:30:00+00:00,600.2849731445312,601.2785034179688,599.7899780273438,600.8300170898438,3073697
2024-12-26 16:30:00+00:00,600.8400268554688,602.47998046875,600.7999877929688,601.510009765625,2775121
2024-12-26 17:30:00+00:00,601.510009765625,602.0499877929688,600.3499755859375,601.6699829101562,2805862
2024-12-26 18:30:00+00:00,601.6799926757812,601.77001953125,600.6599731445312,600.9000244140625,2789874
2024-12-26 19:30:00+00:00,600.969970703125,602.0999755859375,600.8402709960938,601.7899780273438,3459748
2024-12-26 20:30:00+00:00,601.7899780273438,602.0250244140625,601.0599975585938,601.22998046875,4421566
2024-12-27 14:30:00+00:00,597.5399780273438,597.776123046875,592.7899780273438,593.2100219726562,10316838
2024-12-27 15:30:00+00:00,593.1699829101562,594.5700073242188,592.25,594.5189819335938,6943872
2024-12-27 16:30:00+00:00,594.4901123046875,594.6798706054688,590.7999877929688,591.530029296875,6677205
2024-12-27 17:30:00+00:00,591.760009765625,592.9500122070312,590.7647094726562,592.5399780273438,7774992
2024-12-27 18:30:00+00:00,592.526611328125,594.6400146484375,592.3300170898438,593.969970703125,4013700
2024-12-27 19:30:00+00:00,593.969970703125,595.530029296875,593.1801147460938,593.6500244140625,4660844
2024-12-27 20:30:00+00:00,593.6599731445312,595.4000244140625,592.5399780273438,594.989990234375,12097823
2024-12-30 14:30:00+00:00,587.8900146484375,588.010009765625,584.4099731445312,584.77001953125,12115082
2024-12-30 15:30:00+00:00,584.760009765625,588.4650268554688,584.75,587.989990234375,9202375
2024-12-30 16:30:00+00:00,587.969970703125,590.5499267578125,587.9301147460938,590.4400024414062,4244500
2024-12-30 17:30:00+00:00,590.4500122070312,591.739990234375,589.6500244140625,590.5900268554688,3123194
2024-12-30 18:30:00+00:00,590.510009765625,591.530029296875,589.4199829101562,590.3400268554688,5646000
